ANO,CO_MES,CO_PRDT,CO_GEO2,CO_GEO3,kt_true,kt_test,kt_test_lr,experiment_id,oc_true,oc_test,oc_proba
29,03,12,032,999,,,,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.6553333333333333
29,04,12,032,999,314.68487548828125,286.61596939086917,324.5109339820014,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.8496666666666671
29,05,12,032,999,227.9569854736328,306.4401823425293,362.8297676510281,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.894388888888889
29,06,12,032,999,384.42291259765625,323.28260009765626,351.79971923828134,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
29,07,12,032,999,457.44775390625,247.93479850769043,258.004877726237,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
29,08,12,032,999,512.7196655273438,248.56329986572266,307.7077514648438,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
29,09,12,032,999,301.14208984375,360.3605017140706,362.90184020996094,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
29,10,12,032,999,250.745849609375,249.04070410701206,270.2665003458659,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9423076923076914
29,11,12,032,999,57.76475143432617,143.03057746755505,154.4291514078776,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
29,12,12,032,999,0.0,56.5801358268375,86.2477559805765,afa314fd-07c8-4542-9968-9fbc9fc72ae6,0.0,0.0,0.3243373015873016
30,01,12,032,999,0.0,21.509670991897583,32.868291418892994,afa314fd-07c8-4542-9968-9fbc9fc72ae6,0.0,0.0,0.0
30,02,12,032,999,,,,afa314fd-07c8-4542-9968-9fbc9fc72ae6,0.0,0.0,0.0
30,03,12,032,999,332.0709533691406,234.7145037841797,270.45532735188806,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.8374999999999999
30,04,12,032,999,497.94354248046875,296.6757958984375,346.8856379191081,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9706666666666668
30,05,12,032,999,847.267333984375,255.9620751953125,330.4086588541667,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9561666666666666
30,06,12,032,999,753.7711791992188,361.4601525878906,394.3529418945313,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
30,07,12,032,999,771.136962890625,391.32594108581543,338.5152893066406,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
30,08,12,032,999,478.0284423828125,436.71061065673825,390.01469624837245,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
30,09,12,032,999,429.5894470214844,366.5195064363025,385.445883178711,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
30,10,12,032,999,125.63134765625,242.5563153495486,280.3353070576986,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9528571428571432
30,11,12,032,999,46.562801361083984,124.53293780470652,124.74135996500651,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
30,12,12,032,999,0.0,57.69306857013703,87.47838001319099,afa314fd-07c8-4542-9968-9fbc9fc72ae6,0.0,0.0,0.3665357142857142
31,01,12,032,999,0.0,24.354049940109253,33.51252468654087,afa314fd-07c8-4542-9968-9fbc9fc72ae6,0.0,0.0,0.0
31,02,12,032,999,,,,afa314fd-07c8-4542-9968-9fbc9fc72ae6,0.0,0.0,0.0
31,03,12,032,999,354.17340087890625,227.92371475219727,369.3375244140625,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,0.9461666666666667
31,04,12,032,999,750.7928466796875,438.1447216796875,435.6747512817384,afa314fd-07c8-4542-9968-9fbc9fc72ae6,1.0,1.0,1.0
